cliente_id,fecha,monto,sentido,instrumento,canal,contraparte,pais_contraparte,referencia
AR026,2026-08-23,4880712.74,EGRESO,CHEQUE,ELECTRONICO,Proveedor,Chile,
AR026,2026-08-23,4672736.71,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR032,2026-08-23,1143716.60,EGRESO,CHEQUE,ELECTRONICO,Servicios contratados,Argentina,
AR001,2026-08-24,384934.80,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR004,2026-08-24,164917.89,INGRESO,EFECTIVO,PRESENCIAL,Cliente minorista,Argentina,
AR006,2026-08-24,373416.73,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR021,2026-08-24,403532.32,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR001,2026-08-25,219049.60,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR003,2026-08-25,281136.64,EGRESO,EFECTIVO,PRESENCIAL,Proveedor local,Argentina,
AR005,2026-08-25,52574.56,EGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR006,2026-08-25,267766.20,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR013,2026-08-25,1379474.64,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR017,2026-08-25,265867.78,INGRESO,CHEQUE,ELECTRONICO,Proveedor local,Argentina,
AR021,2026-08-25,489724.61,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR022,2026-08-25,87353.29,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR005,2026-08-26,35340.05,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR005,2026-08-26,59730.23,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR005,2026-08-26,58763.14,EGRESO,EFECTIVO,PRESENCIAL,Servicios contratados,Argentina,
AR008,2026-08-26,99538.66,INGRESO,TRANSFERENCIA,ELECTRONICO,Transferencia recibida,Argentina,
AR010,2026-08-26,87323.36,EGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR017,2026-08-26,170767.37,INGRESO,EFECTIVO,PRESENCIAL,Cobro de honorarios,Argentina,
AR019,2026-08-26,266050.36,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR021,2026-08-26,269775.50,EGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR025,2026-08-26,2310116.98,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR029,2026-08-26,1396810.32,INGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor,Chile,
AR030,2026-08-26,4723296.87,EGRESO,TRANSFERENCIA,ELECTRONICO,Comitente,Uruguay,
AR009,2026-08-27,78519.77,EGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR014,2026-08-27,590748.74,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR018,2026-08-27,224493.79,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
AR018,2026-08-27,154801.65,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR022,2026-08-27,92322.32,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR024,2026-08-27,407958.81,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR028,2026-08-27,1182603.90,INGRESO,TRANSFERENCIA,ELECTRONICO,Cliente minorista,Argentina,
AR029,2026-08-27,1965774.83,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR032,2026-08-27,1280257.59,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR002,2026-08-28,211773.40,INGRESO,TRANSFERENCIA,ELECTRONICO,Servicios contratados,Argentina,
AR008,2026-08-28,80355.19,INGRESO,CHEQUE,ELECTRONICO,Cliente minorista,Argentina,
AR012,2026-08-28,1991646.02,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR024,2026-08-28,302364.89,INGRESO,CHEQUE,ELECTRONICO,Transferencia recibida,Argentina,
AR025,2026-08-28,2557262.11,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR030,2026-08-28,5257022.67,INGRESO,TRANSFERENCIA,ELECTRONICO,Cobro de honorarios,Argentina,
AR031,2026-08-28,2508860.52,INGRESO,TRANSFERENCIA,ELECTRONICO,Mayorista del rubro,Argentina,
AR033,2026-08-28,3463182.26,EGRESO,TRANSFERENCIA,ELECTRONICO,Proveedor local,Argentina,
